id,re_x,re_y
IS481_RS11470,3960.33,2573.83
IS481_RS11475,249.33,285.5
IS481_RS11480,901.17,717.0
IS481_RS11485,1622.5,800.33
IS481_RS11490,2284.67,1123.33
IS481_RS11495,1263.5,528.17
IS481_RS11500,1019.33,730.33
IS481_RS11505,6759.17,6953.0
IS481_RS11510,1433.83,1334.17
IS481_RS11515,6563.5,5567.75
IS481_RS11520,3592.0,1639.67
IS481_RS11525,852.58,487.83
IS481_RS11530,2062.5,939.17
IS481_RS11535,11478.0,11354.5
IS481_RS11540,7038.83,4351.83
IS481_RS11545,2590.5,1053.83
IS481_RS11550,22894.08,39379.0
IS481_RS11555,1646.5,2772.33
IS481_RS11560,2153.0,2387.83
IS481_RS11565,4083.0,3263.0
IS481_RS11570,2073.17,832.25
IS481_RS11575,679.83,658.5
IS481_RS11580,5328.0,5298.17
IS481_RS11585,9254.83,22883.0
IS481_RS11590,12335.2,29654.17
IS481_RS11595,10102.67,21580.67
IS481_RS11600,5295.75,4594.0
IS481_RS11605,24465.92,27998.0
IS481_RS11610,5790.83,14826.33
IS481_RS11615,373.67,189.83
IS481_RS11620,695.83,382.83
IS481_RS11625,1090.33,694.33
IS481_RS11630,1266.5,808.58
IS481_RS11635,522.75,192.67
IS481_RS11640,2142.75,939.0
IS481_RS11645,709.0,555.5
IS481_RS11650,799.33,695.67
IS481_RS11655,1842.33,1611.5
IS481_RS11660,1008.0,583.83
IS481_RS11665,3700.33,2353.17
IS481_RS11670,6731.67,4234.67
IS481_RS11675,1880.5,2481.0
IS481_RS11680,426.5,372.0
IS481_RS11685,2141.5,1843.83
IS481_RS11690,4495.83,2781.5
IS481_RS11695,3618.0,4710.17
IS481_RS11700,1918.0,1624.67
IS481_RS11705,455.0,338.5
IS481_RS11715,114.0,94.33
IS481_RS11720,451.58,204.67
IS481_RS11725,1684.92,643.17
IS481_RS11730,2854.42,1237.75
IS481_RS11735,7299.17,6758.0
IS481_RS11740,2763.0,2389.5
IS481_RS11745,6594.42,6531.0
IS481_RS11750,2595.67,2338.67
IS481_RS11755,3022.33,2438.5
IS481_RS11760,5779.67,4261.67
IS481_RS11765,14097.7,10688.33
IS481_RS11770,8415.67,5945.17
IS481_RS11775,12594.83,9593.67
IS481_RS11780,6290.58,4124.17
IS481_RS11785,8357.67,8041.5
IS481_RS11790,24080.83,45099.75
IS481_RS11795,8330.83,11207.0
IS481_RS11800,7075.67,8016.0
IS481_RS11805,3390.17,5172.0
IS481_RS11810,1262.83,2261.33
IS481_RS11815,7593.33,13492.33
IS481_RS11820,13695.5,20781.25
IS481_RS11825,1899.17,2036.0
IS481_RS11830,2036.33,2995.33
IS481_RS11835,6379.33,10249.58
IS481_RS11840,1173.33,1829.42
IS481_RS11845,2489.33,2705.42
IS481_RS11850,1068.0,1351.5
IS481_RS11855,10213.17,16098.5
IS481_RS11860,1404.83,1841.5
IS481_RS11865,1731.33,3121.5
IS481_RS11870,2558.5,5181.75
IS481_RS11875,4027.5,5426.67
IS481_RS11880,6474.33,5479.33
IS481_RS11885,13751.0,18022.0
IS481_RS11890,5702.67,4732.58
IS481_RS11895,201.5,234.17
IS481_RS11900,1438.33,1018.0
IS481_RS11905,13770.5,30392.0
IS481_RS11910,2225.83,4871.0
IS481_RS11915,3571.0,6815.67
IS481_RS11920,2648.67,806.83
IS481_RS11925,2213.17,599.5
IS481_RS11930,2075.17,2116.0
IS481_RS11935,328.5,160.83
IS481_RS11940,265104.17,178845.17
IS481_RS11945,190230.42,121904.17
IS481_RS11950,8871.67,4486.83
IS481_RS11955,4428.5,1847.5
IS481_RS11960,9350.67,5391.5
IS481_RS11965,6192.42,3379.33
IS481_RS11970,4296.25,1929.25
IS481_RS11975,1781.91,1159.25
IS481_RS11980,4600.91,2243.83
IS481_RS11985,2356.17,2106.67
IS481_RS11990,15303.0,11373.08
IS481_RS11995,2742.67,1713.08
IS481_RS12000,1392.08,1182.08
IS481_RS12005,18297.08,14068.42
IS481_RS12010,7473.5,4488.17
IS481_RS12015,13943.58,7317.83
IS481_RS12020,8579.58,5300.08
IS481_RS12025,6929.83,3947.08
IS481_RS12030,11153.0,2990.33
IS481_RS12035,58988.42,11596.5
IS481_RS12040,51414.25,9952.0
IS481_RS12045,72697.67,12683.0
IS481_RS12050,3756.33,3633.17
IS481_RS12055,12589.58,10738.83
IS481_RS12060,2002.0,2862.0
IS481_RS12065,14388.17,16191.25
IS481_RS12070,3014.33,3983.08
IS481_RS12075,1821.17,1658.83
IS481_RS12080,19048.67,27581.42
IS481_RS12085,13918.67,14986.75
IS481_RS12090,10193.42,3738.5
IS481_RS12095,6446.08,1722.0
IS481_RS12100,4496.25,1306.5
IS481_RS12105,6935.25,2061.33
IS481_RS12110,6234.0,2010.58
IS481_RS12115,5120.92,1186.67
IS481_RS12120,27428.75,13137.33
IS481_RS12125,239640.27,90309.47
IS481_RS12130,28127.17,21486.33
IS481_RS12135,12384.67,15558.66
IS481_RS12140,23101.5,19897.0
IS481_RS12145,85356.66,42218.5
IS481_RS12150,120338.36,87769.39
IS481_RS12155,235935.36,138606.15
IS481_RS12160,105718.58,121142.0
IS481_RS12165,53814.58,67317.5
IS481_RS12175,494.83,13231.33
IS481_RS12180,3461.5,1514.67
IS481_RS12185,6539.33,3816.5
IS481_RS12190,9346.83,16745.75
IS481_RS12195,9352.5,16306.83
IS481_RS12200,14696.5,17315.75
IS481_RS12205,11329.17,7399.83
IS481_RS12210,1803.0,1067.67
IS481_RS12215,2360.83,1826.17
IS481_RS12220,7369.33,6987.25
IS481_RS12225,2234.83,1904.17
IS481_RS12230,3901.67,4471.83
IS481_RS12235,4009.83,5344.67
IS481_RS12240,2620.0,4232.25
IS481_RS12245,7969.33,8421.67
IS481_RS12250,369.17,204.75
IS481_RS12255,1444.0,729.33
IS481_RS12260,559.0,622.17
IS481_RS12265,2221.5,210.33
IS481_RS12270,881.83,149.83
IS481_RS12275,5537.0,7557.58
IS481_RS12280,8045.0,8085.42
IS481_RS12285,1270.83,3863.83
IS481_RS12290,129.5,115.0
IS481_RS12295,478.33,400.83
IS481_RS12300,1685.5,1072.67
IS481_RS12305,3053.83,3150.33
IS481_RS12310,850.0,678.0
IS481_RS12315,355.5,310.5
IS481_RS12320,877.33,526.83
IS481_RS12325,3032.83,2102.33
IS481_RS12330,1286.83,717.0
IS481_RS12335,4604.42,5366.5
IS481_RS12340,12168.5,9072.5
IS481_RS12345,932.67,913.33
IS481_RS12350,2782.33,2251.67
IS481_RS12355,2121.0,1327.33
IS481_RS12360,7418.5,5435.67
IS481_RS12365,4185.25,8051.92
IS481_RS12370,826.67,4488.83
IS481_RS12375,3115.83,7071.33
IS481_RS12380,883.5,3800.5
IS481_RS12385,5427.67,2560.5
IS481_RS12390,1358.0,826.5
IS481_RS12395,3369.67,3435.67
IS481_RS12400,1811.0,1801.83
IS481_RS12405,1061.0,804.83
IS481_RS12410,1218.33,1217.33
IS481_RS12415,2768.5,2408.83
IS481_RS12420,1705.0,1546.83
IS481_RS12425,2000.33,1696.0
IS481_RS12430,2739.33,3342.0
IS481_RS12435,462.33,391.67
IS481_RS12440,1399.0,1110.67
IS481_RS12445,929.67,823.42
IS481_RS12450,12089.5,4822.67
IS481_RS12455,1054.5,975.0
IS481_RS12460,1413.58,1179.0
IS481_RS12465,3665.58,1826.33
IS481_RS12470,108.33,109.17
IS481_RS12475,116.67,109.5
IS481_RS12480,370.0,259.5
IS481_RS12485,75.0,107.83
IS481_RS12490,753.67,517.17
IS481_RS12495,256.0,244.83
IS481_RS12500,304.83,259.0
IS481_RS12505,1241.67,645.17
IS481_RS12510,1967.7,2705.5
IS481_RS12515,990.67,2189.33
IS481_RS12520,214.67,506.33
IS481_RS12525,5183.33,5880.83
IS481_RS12530,3228.5,7053.83
IS481_RS12535,143.5,144.17
IS481_RS12540,220.17,417.5
IS481_RS12545,1387.83,976.67
IS481_RS12550,2211.0,1871.25
IS481_RS12555,650.33,959.67
IS481_RS12560,2922.17,5429.17
IS481_RS12565,3274.33,3569.33
IS481_RS12570,2411.33,4996.33
IS481_RS12575,2010.0,2421.83
IS481_RS12580,581.0,731.33
IS481_RS12585,2810.67,10870.5
IS481_RS12590,685.33,13286.25
IS481_RS12595,396.0,5787.25
IS481_RS12600,1423.83,5371.5
IS481_RS12605,778.83,2614.17
IS481_RS12610,128.5,460.83
IS481_RS12615,328.33,1399.67
IS481_RS12620,2332.5,17596.83
IS481_RS12625,1696.5,2241.17
IS481_RS12630,316.0,159.0
IS481_RS12635,180.0,244.67
IS481_RS12640,343.83,391.33
IS481_RS12645,1101.67,1966.33
IS481_RS12650,2189.0,1832.0
IS481_RS12655,2662.83,1190.5
IS481_RS12660,3510.83,1187.33
IS481_RS12665,792.5,397.0
IS481_RS12670,610.5,558.17
IS481_RS12675,625.83,791.33
IS481_RS12680,2120.0,3393.83
IS481_RS12685,1662.75,3177.0
IS481_RS12690,4034.17,7015.5
IS481_RS12695,749.17,1153.67
IS481_RS12700,5408.83,1685.33
IS481_RS12705,1835.67,1417.5
IS481_RS12710,854.0,1310.33
IS481_RS12715,1250.0,1716.5
IS481_RS12720,958.17,730.5
IS481_RS12725,3563.67,2998.17
IS481_RS12730,16160.67,14926.67
IS481_RS12735,11168.58,7432.5
IS481_RS12740,3994.67,1974.5
IS481_RS12745,5376.0,10757.5
IS481_RS12750,16037.5,48853.33
IS481_RS12755,1494.17,5998.33
IS481_RS12760,3107.5,9750.08
IS481_RS12765,2701.83,6480.08
IS481_RS12770,4376.33,6311.33
IS481_RS12775,1710.75,2960.33
IS481_RS12780,2835.83,2067.33
IS481_RS12785,6241.5,4753.0
IS481_RS12790,2743.83,1839.83
IS481_RS12795,2095.17,1319.83
IS481_RS12800,4913.67,3112.83
IS481_RS12805,3423.17,3106.0
IS481_RS12810,785.42,887.67
IS481_RS12815,3747.5,2976.17
IS481_RS12820,4778.17,3834.83
IS481_RS12825,3460.33,2591.5
IS481_RS12830,4062.0,2722.67
IS481_RS12835,2502.33,1669.83
IS481_RS12840,3936.17,3131.92
IS481_RS12845,9172.83,5351.83
IS481_RS12850,6658.42,5608.75
IS481_RS12855,2261.33,1543.67
IS481_RS12860,285.5,626.5
IS481_RS12865,514.67,408.5
IS481_RS12870,3759.0,3468.33
IS481_RS12875,1857.0,1503.0
IS481_RS12880,937.33,1011.33
IS481_RS12885,779.33,1294.83
IS481_RS12890,592.0,417.33
IS481_RS12895,620.33,794.5
IS481_RS12900,4186.0,1009.33
IS481_RS12905,3604.33,982.33
IS481_RS12910,18391.17,12548.83
IS481_RS12915,9091.33,4788.5
IS481_RS12920,18945.33,7629.0
IS481_RS12925,3841.33,3817.5
IS481_RS12930,4631.0,2568.5
IS481_RS12935,3076.83,3838.75
IS481_RS12940,10549.33,7412.0
IS481_RS12945,12518.0,11321.17
IS481_RS12950,6716.0,6807.0
IS481_RS12955,2071.75,1528.5
IS481_RS12960,4993.25,17828.17
IS481_RS12965,871.83,955.83
IS481_RS12970,670.83,586.67
IS481_RS12975,1075.17,1104.83
IS481_RS12980,13732.0,41209.17
IS481_RS12985,2830.42,1810.5
IS481_RS12990,6602.5,4979.0
IS481_RS12995,2830.17,1901.67
IS481_RS13000,3585.0,2361.33
IS481_RS13005,2003.67,1458.7
IS481_RS13010,2696.33,1744.0
IS481_RS13015,4138.5,3606.17
IS481_RS13020,3243.33,3729.83
IS481_RS13025,1883.67,1317.33
IS481_RS13030,445.33,806.5
IS481_RS13035,3419.17,17522.75
IS481_RS13040,9065.25,4442.08
IS481_RS13045,3405.33,1326.83
IS481_RS13050,759.83,492.0
IS481_RS13055,287.2,271.83
IS481_RS13060,272.17,260.0
IS481_RS13065,1567.17,2807.0
IS481_RS13070,4024.17,6794.17
IS481_RS13075,1102.5,14702.08
IS481_RS13080,1021.5,16766.67
IS481_RS13090,4144.5,2476.33
IS481_RS13095,4213.33,5586.5
IS481_RS13100,4605.83,3509.67
IS481_RS13105,1685.0,2304.33
IS481_RS13110,4492.5,4774.33
IS481_RS13115,1067.67,1371.17
IS481_RS13120,3220.33,4470.08
IS481_RS13125,8846.33,13907.17
IS481_RS13130,607.5,574.25
IS481_RS13135,1644.17,6593.17
IS481_RS13140,744.17,4683.58
IS481_RS13145,3202.33,4717.92
IS481_RS13150,3300.08,2829.67
IS481_RS13155,2946.92,2478.92
IS481_RS13160,1377.83,1236.67
IS481_RS13165,500.5,1115.33
IS481_RS13170,825.58,633.0
IS481_RS13175,6992.67,7073.33
IS481_RS13180,3373.0,2916.33
IS481_RS13185,1085.17,1604.5
IS481_RS13190,1240.5,1196.5
IS481_RS13195,60.83,48.5
IS481_RS13200,73.83,50.0
IS481_RS13205,21335.67,21582.08
IS481_RS13210,2432.33,1633.17
IS481_RS13215,1890.5,1277.83
IS481_RS13220,4503.08,2855.17
IS481_RS13225,2762.08,2117.83
IS481_RS13230,1076.33,750.17
IS481_RS13235,1480.08,1273.0
IS481_RS13240,3318.42,2176.33
IS481_RS13245,830.33,402.33
IS481_RS13250,4377.5,3383.17
IS481_RS13255,2931.5,2518.33
IS481_RS13265,1285.83,1104.83
IS481_RS13270,420.58,463.67
IS481_RS13275,910.58,1735.5
IS481_RS13280,35343.17,58772.67
IS481_RS13285,4619.83,5682.33
IS481_RS13290,11008.83,14851.42
IS481_RS13295,3225.58,4003.33
IS481_RS13300,4300.5,6313.0
IS481_RS13305,2049.83,1903.17
IS481_RS13310,2412.5,2522.5
IS481_RS13315,1748.0,1046.83
IS481_RS13320,1899.33,1916.83
IS481_RS13325,1343.03,1283.83
IS481_RS13330,953.83,978.83
IS481_RS13335,842.17,1056.58
IS481_RS13340,1743.67,1292.83
IS481_RS13345,651.33,785.17
IS481_RS13350,2146.67,1512.0
IS481_RS13355,1429.33,745.0
IS481_RS13360,3956.92,4136.5
IS481_RS13365,2127.5,1447.92
IS481_RS13370,815.33,1363.75
IS481_RS13375,866.33,1336.5
IS481_RS13380,8101.75,23319.5
IS481_RS13385,959.0,2506.33
IS481_RS13390,13442.58,11026.33
IS481_RS13395,2598.17,2084.33
IS481_RS13400,2145.33,1702.5
IS481_RS13405,759.5,827.83
IS481_RS13410,4947.33,6552.17
IS481_RS13415,2920.33,2397.58
IS481_RS13420,8445.67,5770.92
IS481_RS13425,11685.5,11387.58
IS481_RS13430,1020.5,647.0
IS481_RS13435,4561.33,3831.5
IS481_RS13440,5086.67,4761.75
IS481_RS13445,7548.5,5283.08
IS481_RS13450,4285.33,3765.5
IS481_RS13455,7539.33,4066.33
IS481_RS13460,13276.58,8076.0
IS481_RS13465,7291.33,3175.83
IS481_RS13470,3344.17,753.17
IS481_RS13475,5547.83,1000.67
IS481_RS13480,2438.08,410.67
IS481_RS13485,7428.08,875.5
IS481_RS13490,1622.5,428.5
IS481_RS13495,2614.17,740.5
IS481_RS13500,3768.0,861.67
IS481_RS13505,6982.5,1731.67
IS481_RS13510,2162.83,479.83
IS481_RS13515,1321.08,230.33
IS481_RS13520,2554.0,329.0
IS481_RS13525,6394.0,760.75
IS481_RS13530,929.5,427.5
IS481_RS13535,508.0,261.0
IS481_RS13540,3835.5,3563.0
IS481_RS13545,4001.0,1150.0
IS481_RS13550,3122.0,610.0
IS481_RS13555,3303.5,548.33
IS481_RS13560,6125.92,994.42
IS481_RS13565,11757.83,1211.08
IS481_RS13570,1570.17,296.17
IS481_RS13575,1105.58,660.33
IS481_RS13580,1259.0,635.08
IS481_RS13585,1242.17,532.92
IS481_RS13590,2041.33,729.92
IS481_RS13595,1302.83,448.75
IS481_RS13600,992.0,355.0
IS481_RS13605,2290.5,660.33
IS481_RS13610,8576.17,1675.33
IS481_RS13615,24178.17,2548.83
IS481_RS13620,23106.17,11638.67
IS481_RS13625,4609.0,998.17
IS481_RS13630,2282.25,459.83
IS481_RS13635,3085.17,496.5
IS481_RS13640,4357.83,788.0
IS481_RS13645,3012.58,423.0
IS481_RS13650,4018.92,583.33
IS481_RS13655,575.17,130.67
IS481_RS13660,1575.0,327.0
IS481_RS13665,1402.17,475.83
IS481_RS13670,2491.92,1028.67
IS481_RS13675,1860.83,894.5
IS481_RS13680,525.5,77.33
IS481_RS13685,904.83,239.58
IS481_RS13690,341.67,120.33
IS481_RS13695,763.67,209.67
IS481_RS13700,4463.0,5118.58
IS481_RS13705,4628.0,5567.25
IS481_RS13710,305.5,196.83
IS481_RS13715,503.83,459.0
IS481_RS13720,3397.67,2489.83
IS481_RS13725,459.5,178.5
IS481_RS13730,1125.5,537.0
IS481_RS13735,877.83,367.0
IS481_RS13740,904.17,371.0
IS481_RS13745,616.0,272.0
IS481_RS13750,1844.58,1104.17
IS481_RS13755,978.0,652.0
IS481_RS13760,1803.5,1073.0
IS481_RS13765,670.33,339.83
IS481_RS13770,386.0,150.5
IS481_RS13775,693.67,410.5
IS481_RS13780,4371.33,1604.0
IS481_RS13785,6846.67,5023.33
IS481_RS13790,4866.17,4825.0
IS481_RS13795,7207.75,9454.0
IS481_RS13800,7259.0,12270.5
IS481_RS13805,6149.5,7391.17
IS481_RS13810,2615.83,2304.83
IS481_RS13815,7592.92,4635.92
IS481_RS13820,17232.92,11366.33
IS481_RS13825,16762.08,25101.5
IS481_RS13830,2272.5,2640.33
IS481_RS13835,810.83,489.83
IS481_RS13840,4927.5,1612.17
IS481_RS13845,5005.5,1081.83
IS481_RS13850,995.5,675.0
IS481_RS13855,6249.75,3415.17
IS481_RS13860,581.33,355.0
IS481_RS13865,9055.83,4155.17
IS481_RS13870,9090.33,4877.83
IS481_RS13875,2048.33,1141.17
IS481_RS13880,4505.67,2855.75
IS481_RS13885,5804.83,7945.58
IS481_RS13890,4983.17,3546.83
IS481_RS13895,11668.25,9329.17
IS481_RS13900,1947.83,1419.5
IS481_RS13905,3584.33,2610.5
IS481_RS13910,12645.5,10179.5
IS481_RS13915,4691.5,5221.5
IS481_RS13920,3644.0,4019.33
IS481_RS13925,10422.17,9735.83
IS481_RS13930,8073.5,10695.0
IS481_RS13935,6027.67,8178.83
IS481_RS13940,26110.17,18099.83
IS481_RS13945,8854.33,7438.17
IS481_RS13950,79776.25,33840.33
IS481_RS13955,3836.0,3880.5
IS481_RS13960,733.17,360.0
IS481_RS13965,1266.0,1052.67
IS481_RS13970,4919.67,4910.33
IS481_RS13975,3163.0,2230.67
IS481_RS13980,3386.0,1765.5
IS481_RS13985,1860.17,1086.33
IS481_RS13990,390.0,528.0
IS481_RS13995,1918.5,3893.17
IS481_RS14000,3648.5,2991.33
IS481_RS14005,658.83,681.0
IS481_RS14010,853.5,965.83
IS481_RS14020,4996.75,12731.17
IS481_RS14025,4304.17,2922.67
IS481_RS14030,17821.83,9698.0
IS481_RS14035,4234.33,3685.58
IS481_RS14040,4399.17,4617.5
IS481_RS14045,2057.5,2279.0
IS481_RS14050,1709.67,1553.0
IS481_RS14055,1399.83,1741.0
IS481_RS14060,580.5,738.53
IS481_RS14065,1957.33,2236.0
IS481_RS14070,1063.83,604.75
IS481_RS14075,1447.67,653.08
IS481_RS14080,4214.33,2677.33
IS481_RS14085,1242.33,1082.83
IS481_RS14090,824.17,573.83
IS481_RS14095,6187.0,6266.28
IS481_RS14100,7981.67,9672.33
IS481_RS14105,5050.92,5270.67
IS481_RS14110,3148.67,2479.17
IS481_RS14115,2411.17,2258.08
IS481_RS14120,4584.17,3882.58
IS481_RS14125,3732.83,2898.08
IS481_RS14130,3447.0,2579.67
IS481_RS14135,9283.92,7468.83
IS481_RS14140,4572.67,3468.83
IS481_RS14145,5373.0,4029.67
IS481_RS14150,6515.08,4910.58
IS481_RS14155,7208.83,6764.58
IS481_RS14160,1415.42,1227.83
IS481_RS14165,5706.67,5294.0
IS481_RS14170,4385.33,4090.83
IS481_RS14175,1124.0,2019.67
IS481_RS14180,437.5,1427.0
IS481_RS14185,168.5,700.83
IS481_RS14190,3405.83,2152.5
IS481_RS14195,485114.5,734325.25
IS481_RS14200,655.83,347.67
IS481_RS14205,1628.08,1392.83
IS481_RS14210,1944.83,1510.5
IS481_RS14215,719.5,692.0
IS481_RS14220,1703.42,5015.33
IS481_RS14225,1237.67,3510.17
IS481_RS14230,2482.67,8069.67
IS481_RS14235,330.5,259.33
IS481_RS14240,545.5,303.58
IS481_RS14245,1805.5,1349.33
IS481_RS14250,229.5,241.67
IS481_RS14255,418.83,231.5
IS481_RS14260,1067.33,678.17
IS481_RS14265,600.83,323.0
IS481_RS14275,11723.0,43515.67
IS481_RS14280,18094.67,33338.83
IS481_RS14285,1440.67,582.67
IS481_RS14290,2447.0,1594.83
IS481_RS14295,3561.33,2407.33
IS481_RS14300,2555.83,1239.17
IS481_RS14305,1989.92,960.33
IS481_RS14310,2254.28,912.33
IS481_RS14315,1065.0,699.33
IS481_RS14320,12259.58,6004.33
IS481_RS14325,4148.0,2029.33
IS481_RS14330,10197.33,4972.5
IS481_RS14335,22990.33,15145.42
IS481_RS14340,17198.5,8976.33
IS481_RS14345,5352.0,3811.83
IS481_RS14350,1621.5,1387.0
IS481_RS14355,1593.83,1146.5
IS481_RS14360,3994.5,1958.5
IS481_RS14365,9055.17,3779.33
IS481_RS14370,13060.67,8284.5
IS481_RS14375,5390.5,3155.83
IS481_RS14380,2646.0,1407.58
IS481_RS14385,2863.0,2402.0
IS481_RS14390,2517.17,1338.0
IS481_RS14395,5643.75,5015.0
IS481_RS14400,2806.42,3072.25
IS481_RS14405,1189.5,1121.67
IS481_RS14410,1317.67,1105.25
IS481_RS14415,7370.5,5508.75
IS481_RS14420,2611.83,1228.08
IS481_RS14430,33325.12,46528.2
IS481_RS14435,11407.33,20875.5
IS481_RS14440,4108.67,7453.83
IS481_RS14445,6525.0,10957.33
IS481_RS14450,4820.67,6784.67
IS481_RS14455,2509.17,2570.5
IS481_RS14460,3500.5,8307.08
IS481_RS14465,5037.5,7438.58
IS481_RS14470,5461.33,4470.17
IS481_RS14475,7127.0,8284.83
IS481_RS14480,711.5,691.0
IS481_RS14485,3889.33,3851.17
IS481_RS14490,1193.33,1391.83
IS481_RS14495,1580.92,1420.5
IS481_RS14500,1267.33,1087.83
IS481_RS14505,1456.33,1792.67
IS481_RS14510,1262.17,1909.83
IS481_RS14515,3899.33,3841.0
IS481_RS14520,2109.33,2141.0
IS481_RS14525,5160.67,4874.42
IS481_RS14530,4737.5,4023.83
IS481_RS14535,1142.17,1124.33
IS481_RS14540,2578.0,3038.0
IS481_RS14545,525.83,358.33
IS481_RS14550,33836.83,34976.17
IS481_RS14555,15032.67,21684.78
IS481_RS14560,37650.08,32548.2
IS481_RS14565,1814.83,1619.17
IS481_RS14570,11747.83,12489.42
IS481_RS14575,8823.0,6254.83
IS481_RS14580,2853.17,2501.33
IS481_RS14585,4628.67,3774.33
IS481_RS14590,6533.42,7562.33
IS481_RS14595,5407.67,6574.83
IS481_RS14600,3451.58,3015.67
IS481_RS14605,1922.67,1216.2
IS481_RS14610,1063.17,1259.83
IS481_RS14615,2619.5,2995.5
IS481_RS14620,883.92,609.75
IS481_RS14625,2470.5,1971.75
IS481_RS14630,2455.5,1356.33
IS481_RS14635,11826.67,6764.67
IS481_RS14640,25566.5,13999.5
IS481_RS14645,10110.17,5294.5
IS481_RS14650,62997.33,31420.17
IS481_RS14655,2083.42,2801.75
IS481_RS14660,8178.75,12687.0
IS481_RS14665,2340.33,2404.83
IS481_RS14670,9717.83,15696.33
IS481_RS14675,2012.83,1602.33
IS481_RS14680,1332.0,1204.17
IS481_RS14685,1772.0,2073.08
IS481_RS14690,5697.33,5584.08
IS481_RS14695,8637.0,5225.67
IS481_RS14700,4254.92,7060.17
IS481_RS14705,2010.0,1719.0
IS481_RS14710,1148.33,1247.83
IS481_RS14715,114.33,159.0
IS481_RS14720,6661.67,6006.58
IS481_RS14725,960.42,1083.83
IS481_RS14730,217.17,348.5
IS481_RS14735,473.33,601.75
IS481_RS14740,6590.67,5849.83
IS481_RS14745,205.83,153.0
IS481_RS14750,370.83,499.83
IS481_RS14755,73.83,100.83
IS481_RS14760,51.0,65.67
IS481_RS14765,73.33,105.17
IS481_RS14770,15.0,30.5
IS481_RS14775,1221.5,1259.5
IS481_RS14780,334.5,571.33
IS481_RS14785,219.5,546.33
IS481_RS14790,304.5,526.83
IS481_RS14795,924.08,1051.08
IS481_RS14800,2825.5,2485.58
IS481_RS14805,557.5,801.0
IS481_RS14810,591.33,514.0
IS481_RS14815,656.17,560.17
IS481_RS14820,665.75,600.33
IS481_RS14825,8398.17,10134.67
IS481_RS14830,590.17,622.17
IS481_RS14835,30.17,56.0
IS481_RS14840,10.67,15.5
IS481_RS14845,209.5,131.25
IS481_RS14850,863.92,467.75
IS481_RS14855,7644.17,12378.08
IS481_RS14860,10872.33,22893.33
IS481_RS14865,6100.67,13491.17
IS481_RS14870,2595.83,6779.17
IS481_RS14875,641.42,915.5
IS481_RS14880,22929.17,47155.17
IS481_RS14885,19631.33,34781.08
IS481_RS14890,713.0,877.0
IS481_RS14895,4638.0,2809.58
IS481_RS14900,3144.5,2013.33
IS481_RS14905,16646.83,3187.75
IS481_RS14910,4453.0,2650.5
IS481_RS14915,712.83,365.5
IS481_RS14920,22935.08,1782.83
IS481_RS14925,20120.58,2311.17
IS481_RS14930,4401.83,5265.75
IS481_RS14935,9928.83,15316.42
IS481_RS14940,2094.17,1305.5
IS481_RS14945,1271.5,802.83
IS481_RS14950,1871.67,3943.5
IS481_RS14955,2007.92,4813.17
IS481_RS14960,689.17,2573.75
IS481_RS14965,60.83,599.33
IS481_RS14970,664.67,4916.42
IS481_RS14975,871.25,4063.0
IS481_RS14980,972.17,2966.83
IS481_RS14985,1140.17,1141.58
IS481_RS14990,1619.33,1979.17
IS481_RS14995,1172.33,1945.5
IS481_RS15000,905.0,1318.08
IS481_RS15005,3538.67,1645.33
IS481_RS15010,849.83,667.0
IS481_RS15015,182.33,167.67
IS481_RS15020,2059.67,3259.33
IS481_RS15025,4404.75,2947.17
IS481_RS15030,1029.5,1350.67
IS481_RS15035,175.5,299.0
IS481_RS15040,1408.83,1417.25
IS481_RS15045,2039.67,1660.92
IS481_RS15050,4523.17,4969.67
IS481_RS15055,4649.0,3779.33
IS481_RS15060,5350.58,5973.83
IS481_RS15065,8284.58,10053.0
IS481_RS15070,3248.75,3528.67
IS481_RS15075,2893.92,2249.2
IS481_RS15080,3278.42,2471.83
IS481_RS15085,7725.17,5499.58
IS481_RS15090,2742.17,5331.25
IS481_RS15095,2431.0,4697.17
IS481_RS15100,2576.0,3986.0
IS481_RS15105,2852.17,4075.08
IS481_RS15110,2950.83,5151.92
IS481_RS15115,5494.75,9216.92
IS481_RS15120,2174.67,3841.08
IS481_RS15125,7947.08,10572.0
IS481_RS15130,6896.17,7546.17
IS481_RS15135,1975.25,1229.0
IS481_RS15140,5362.67,2960.17
IS481_RS15145,1352.58,1455.5
IS481_RS15150,1019.33,1651.33
IS481_RS15155,5539.67,4996.25
IS481_RS15160,330.67,252.33
IS481_RS15165,911.75,573.33
IS481_RS15170,624.17,349.83
IS481_RS15175,473.17,289.83
IS481_RS15180,624.0,466.33
IS481_RS15185,1206.83,745.5
IS481_RS15190,6239.67,8733.33
IS481_RS15195,2806.5,17279.5
IS481_RS15200,4403.33,4955.25
IS481_RS15205,350.33,1982.33
IS481_RS15210,599.33,3306.5
IS481_RS15215,4591.92,27272.0
IS481_RS15220,7350.42,6129.92
IS481_RS15225,8477.0,19414.5
IS481_RS15230,1237.5,1553.0
IS481_RS15235,2979.0,4123.17
IS481_RS15240,851.5,680.17
IS481_RS15245,1721.0,7633.67
IS481_RS15250,928.17,6321.0
IS481_RS15255,1461.42,10182.83
IS481_RS15260,2938.75,5738.0
IS481_RS15265,1160.5,1465.5
IS481_RS15270,354.0,966.5
IS481_RS15275,167.0,117.5
IS481_RS15280,712.0,4929.83
