id,re_x,re_y
IS481_12850,6658.42,5608.75
IS481_12855,2261.33,1543.67
IS481_12860,285.5,626.5
IS481_12865,514.67,408.5
IS481_12870,3759.0,3468.33
IS481_12875,1857.0,1503.0
IS481_12880,937.33,1011.33
IS481_12885,779.33,1294.83
IS481_12890,592.0,417.33
IS481_12895,620.33,794.5
IS481_12900,4186.0,1009.33
IS481_12905,3604.33,982.33
IS481_12910,18391.17,12548.83
IS481_12915,9091.33,4788.5
IS481_12920,18945.33,7629.0
IS481_12925,3841.33,3817.5
IS481_12930,4631.0,2568.5
IS481_12935,3076.83,3838.75
IS481_12940,10549.33,7412.0
IS481_12945,12518.0,11321.17
IS481_12950,6716.0,6807.0
IS481_12955,2071.75,1528.5
IS481_12960,4993.25,17828.17
IS481_12965,871.83,955.83
IS481_12970,670.83,586.67
IS481_12975,1075.17,1104.83
IS481_12980,13732.0,41209.17
IS481_12985,2830.42,1810.5
IS481_12990,6602.5,4979.0
IS481_12995,2830.17,1901.67
IS481_13000,3585.0,2361.33
IS481_13005,2003.67,1458.7
IS481_13010,2696.33,1744.0
IS481_13015,4138.5,3606.17
IS481_13020,3243.33,3729.83
IS481_13025,1883.67,1317.33
IS481_13030,445.33,806.5
IS481_13035,3419.17,17522.75
IS481_13040,9065.25,4442.08
IS481_13045,3405.33,1326.83
IS481_13050,759.83,492.0
IS481_13055,287.2,271.83
IS481_13060,272.17,260.0
IS481_13065,1567.17,2807.0
IS481_13070,4024.17,6794.17
IS481_13075,1102.5,14702.08
IS481_13080,1021.5,16766.67
IS481_13090,4144.5,2476.33
IS481_13095,4213.33,5586.5
IS481_13100,4605.83,3509.67
IS481_13105,1685.0,2304.33
IS481_13110,4492.5,4774.33
IS481_13115,1067.67,1371.17
IS481_13120,3220.33,4470.08
IS481_13125,8846.33,13907.17
IS481_13130,607.5,574.25
IS481_13135,1644.17,6593.17
IS481_13140,744.17,4683.58
IS481_13145,3202.33,4717.92
IS481_13150,3300.08,2829.67
IS481_13155,2946.92,2478.92
IS481_13160,1377.83,1236.67
IS481_13165,500.5,1115.33
IS481_13170,825.58,633.0
IS481_13175,6992.67,7073.33
IS481_13180,3373.0,2916.33
IS481_13185,1085.17,1604.5
IS481_13190,1240.5,1196.5
IS481_13195,60.83,48.5
IS481_13200,73.83,50.0
IS481_13205,21335.67,21582.08
IS481_13210,2432.33,1633.17
IS481_13215,1890.5,1277.83
IS481_13220,4503.08,2855.17
IS481_13225,2762.08,2117.83
IS481_13230,1076.33,750.17
IS481_13235,1480.08,1273.0
IS481_13240,3318.42,2176.33
IS481_13245,830.33,402.33
IS481_13250,4377.5,3383.17
IS481_13255,2931.5,2518.33
IS481_13265,1285.83,1104.83
IS481_13270,420.58,463.67
IS481_13275,910.58,1735.5
IS481_13280,35343.17,58772.67
IS481_13285,4619.83,5682.33
IS481_13290,11008.83,14851.42
IS481_13295,3225.58,4003.33
IS481_13300,4300.5,6313.0
IS481_13305,2049.83,1903.17
IS481_13310,2412.5,2522.5
IS481_13315,1748.0,1046.83
IS481_13320,1899.33,1916.83
IS481_13325,1343.03,1283.83
IS481_13330,953.83,978.83
IS481_13335,842.17,1056.58
IS481_13340,1743.67,1292.83
IS481_13345,651.33,785.17
IS481_13350,2146.67,1512.0
IS481_13355,1429.33,745.0
IS481_13360,3956.92,4136.5
IS481_13365,2127.5,1447.92
IS481_13370,815.33,1363.75
IS481_13375,866.33,1336.5
IS481_13380,8101.75,23319.5
IS481_13385,959.0,2506.33
IS481_13390,13442.58,11026.33
IS481_13395,2598.17,2084.33
IS481_13400,2145.33,1702.5
IS481_13405,759.5,827.83
IS481_13410,4947.33,6552.17
IS481_13415,2920.33,2397.58
IS481_13420,8445.67,5770.92
IS481_13425,11685.5,11387.58
IS481_13430,1020.5,647.0
IS481_13435,4561.33,3831.5
IS481_13440,5086.67,4761.75
IS481_13445,7548.5,5283.08
IS481_13450,4285.33,3765.5
IS481_13455,7539.33,4066.33
IS481_13460,13276.58,8076.0
IS481_13465,7291.33,3175.83
IS481_13470,3344.17,753.17
IS481_13475,5547.83,1000.67
IS481_13480,2438.08,410.67
IS481_13485,7428.08,875.5
IS481_13490,1622.5,428.5
IS481_13495,2614.17,740.5
IS481_13500,3768.0,861.67
IS481_13505,6982.5,1731.67
IS481_13510,2162.83,479.83
IS481_13515,1321.08,230.33
IS481_13520,2554.0,329.0
IS481_13525,6394.0,760.75
IS481_13530,929.5,427.5
IS481_13535,508.0,261.0
IS481_13540,3835.5,3563.0
IS481_13545,4001.0,1150.0
IS481_13550,3122.0,610.0
IS481_13555,3303.5,548.33
IS481_13560,6125.92,994.42
IS481_13565,11757.83,1211.08
IS481_13570,1570.17,296.17
IS481_13575,1105.58,660.33
IS481_13580,1259.0,635.08
IS481_13585,1242.17,532.92
IS481_13590,2041.33,729.92
IS481_13595,1302.83,448.75
IS481_13600,992.0,355.0
IS481_13605,2290.5,660.33
IS481_13610,8576.17,1675.33
IS481_13615,24178.17,2548.83
IS481_13620,23106.17,11638.67
IS481_13625,4609.0,998.17
IS481_13630,2282.25,459.83
IS481_13635,3085.17,496.5
IS481_13640,4357.83,788.0
IS481_13645,3012.58,423.0
IS481_13650,4018.92,583.33
IS481_13655,575.17,130.67
IS481_13660,1575.0,327.0
IS481_13665,1402.17,475.83
IS481_13670,2491.92,1028.67
IS481_13675,1860.83,894.5
IS481_13680,525.5,77.33
IS481_13685,904.83,239.58
IS481_13690,341.67,120.33
IS481_13695,763.67,209.67
IS481_13700,4463.0,5118.58
IS481_13705,4628.0,5567.25
IS481_13710,305.5,196.83
IS481_13715,503.83,459.0
IS481_13720,3397.67,2489.83
IS481_13725,459.5,178.5
IS481_13730,1125.5,537.0
IS481_13735,877.83,367.0
IS481_13740,904.17,371.0
IS481_13745,616.0,272.0
IS481_13750,1844.58,1104.17
IS481_13755,978.0,652.0
IS481_13760,1803.5,1073.0
IS481_13765,670.33,339.83
IS481_13770,386.0,150.5
IS481_13775,693.67,410.5
IS481_13780,4371.33,1604.0
IS481_13785,6846.67,5023.33
IS481_13790,4866.17,4825.0
IS481_13795,7207.75,9454.0
IS481_13800,7259.0,12270.5
IS481_13805,6149.5,7391.17
IS481_13810,2615.83,2304.83
IS481_13815,7592.92,4635.92
IS481_13820,17232.92,11366.33
IS481_13825,16762.08,25101.5
IS481_13830,2272.5,2640.33
IS481_13835,810.83,489.83
IS481_13840,4927.5,1612.17
IS481_13845,5005.5,1081.83
IS481_13850,995.5,675.0
IS481_13855,6249.75,3415.17
IS481_13860,581.33,355.0
IS481_13865,9055.83,4155.17
IS481_13870,9090.33,4877.83
IS481_13875,2048.33,1141.17
IS481_13880,4505.67,2855.75
IS481_13885,5804.83,7945.58
IS481_13890,4983.17,3546.83
IS481_13895,11668.25,9329.17
IS481_13900,1947.83,1419.5
IS481_13905,3584.33,2610.5
IS481_13910,12645.5,10179.5
IS481_13915,4691.5,5221.5
IS481_13920,3644.0,4019.33
IS481_13925,10422.17,9735.83
IS481_13930,8073.5,10695.0
IS481_13935,6027.67,8178.83
IS481_13940,26110.17,18099.83
IS481_13945,8854.33,7438.17
IS481_13950,79776.25,33840.33
IS481_13955,3836.0,3880.5
IS481_13960,733.17,360.0
IS481_13965,1266.0,1052.67
IS481_13970,4919.67,4910.33
IS481_13975,3163.0,2230.67
IS481_13980,3386.0,1765.5
IS481_13985,1860.17,1086.33
IS481_13990,390.0,528.0
IS481_13995,1918.5,3893.17
IS481_14000,3648.5,2991.33
IS481_14005,658.83,681.0
IS481_14010,853.5,965.83
IS481_14020,4996.75,12731.17
IS481_14025,4304.17,2922.67
IS481_14030,17821.83,9698.0
IS481_14035,4234.33,3685.58
IS481_14040,4399.17,4617.5
IS481_14045,2057.5,2279.0
IS481_14050,1709.67,1553.0
IS481_14055,1399.83,1741.0
IS481_14060,580.5,738.53
IS481_14065,1957.33,2236.0
IS481_14070,1063.83,604.75
IS481_14075,1447.67,653.08
IS481_14080,4214.33,2677.33
IS481_14085,1242.33,1082.83
IS481_14090,824.17,573.83
IS481_14095,6187.0,6266.28
IS481_14100,7981.67,9672.33
IS481_14105,5050.92,5270.67
IS481_14110,3148.67,2479.17
IS481_14115,2411.17,2258.08
IS481_14120,4584.17,3882.58
IS481_14125,3732.83,2898.08
IS481_14130,3447.0,2579.67
IS481_14135,9283.92,7468.83
IS481_14140,4572.67,3468.83
IS481_14145,5373.0,4029.67
IS481_14150,6515.08,4910.58
IS481_14155,7208.83,6764.58
IS481_14160,1415.42,1227.83
IS481_14165,5706.67,5294.0
IS481_14170,4385.33,4090.83
IS481_14175,1124.0,2019.67
IS481_14180,437.5,1427.0
IS481_14185,168.5,700.83
IS481_14190,3405.83,2152.5
IS481_14195,485114.5,734325.25
IS481_14200,655.83,347.67
IS481_14205,1628.08,1392.83
IS481_14210,1944.83,1510.5
IS481_14215,719.5,692.0
IS481_14220,1703.42,5015.33
IS481_14225,1237.67,3510.17
IS481_14230,2482.67,8069.67
IS481_14235,330.5,259.33
IS481_14240,545.5,303.58
IS481_14245,1805.5,1349.33
IS481_14250,229.5,241.67
IS481_14255,418.83,231.5
IS481_14260,1067.33,678.17
IS481_14265,600.83,323.0
IS481_14275,11723.0,43515.67
IS481_14280,18094.67,33338.83
IS481_14285,1440.67,582.67
IS481_14290,2447.0,1594.83
IS481_14295,3561.33,2407.33
IS481_14300,2555.83,1239.17
IS481_14305,1989.92,960.33
IS481_14310,2254.28,912.33
IS481_14315,1065.0,699.33
IS481_14320,12259.58,6004.33
IS481_14325,4148.0,2029.33
IS481_14330,10197.33,4972.5
IS481_14335,22990.33,15145.42
IS481_14340,17198.5,8976.33
IS481_14345,5352.0,3811.83
IS481_14350,1621.5,1387.0
IS481_14355,1593.83,1146.5
IS481_14360,3994.5,1958.5
IS481_14365,9055.17,3779.33
IS481_14370,13060.67,8284.5
IS481_14375,5390.5,3155.83
IS481_14380,2646.0,1407.58
IS481_14385,2863.0,2402.0
IS481_14390,2517.17,1338.0
IS481_14395,5643.75,5015.0
IS481_14400,2806.42,3072.25
IS481_14405,1189.5,1121.67
IS481_14410,1317.67,1105.25
IS481_14415,7370.5,5508.75
IS481_14420,2611.83,1228.08
IS481_14430,33325.12,46528.2
IS481_14435,11407.33,20875.5
IS481_14440,4108.67,7453.83
IS481_14445,6525.0,10957.33
IS481_14450,4820.67,6784.67
IS481_14455,2509.17,2570.5
IS481_14460,3500.5,8307.08
IS481_14465,5037.5,7438.58
IS481_14470,5461.33,4470.17
IS481_14475,7127.0,8284.83
IS481_14480,711.5,691.0
IS481_14485,3889.33,3851.17
IS481_14490,1193.33,1391.83
IS481_14495,1580.92,1420.5
IS481_14500,1267.33,1087.83
IS481_14505,1456.33,1792.67
IS481_14510,1262.17,1909.83
IS481_14515,3899.33,3841.0
IS481_14520,2109.33,2141.0
IS481_14525,5160.67,4874.42
IS481_14530,4737.5,4023.83
IS481_14535,1142.17,1124.33
IS481_14540,2578.0,3038.0
IS481_14545,525.83,358.33
IS481_14550,33836.83,34976.17
IS481_14555,15032.67,21684.78
IS481_14560,37650.08,32548.2
IS481_14565,1814.83,1619.17
IS481_14570,11747.83,12489.42
IS481_14575,8823.0,6254.83
IS481_14580,2853.17,2501.33
IS481_14585,4628.67,3774.33
IS481_14590,6533.42,7562.33
IS481_14595,5407.67,6574.83
IS481_14600,3451.58,3015.67
IS481_14605,1922.67,1216.2
IS481_14610,1063.17,1259.83
IS481_14615,2619.5,2995.5
IS481_14620,883.92,609.75
IS481_14625,2470.5,1971.75
IS481_14630,2455.5,1356.33
IS481_14635,11826.67,6764.67
IS481_14640,25566.5,13999.5
IS481_14645,10110.17,5294.5
IS481_14650,62997.33,31420.17
IS481_14655,2083.42,2801.75
IS481_14660,8178.75,12687.0
IS481_14665,2340.33,2404.83
IS481_14670,9717.83,15696.33
IS481_14675,2012.83,1602.33
IS481_14680,1332.0,1204.17
IS481_14685,1772.0,2073.08
IS481_14690,5697.33,5584.08
IS481_14695,8637.0,5225.67
IS481_14700,4254.92,7060.17
IS481_14705,2010.0,1719.0
IS481_14710,1148.33,1247.83
IS481_14715,114.33,159.0
IS481_14720,6661.67,6006.58
IS481_14725,960.42,1083.83
IS481_14730,217.17,348.5
IS481_14735,473.33,601.75
IS481_14740,6590.67,5849.83
IS481_14745,205.83,153.0
IS481_14750,370.83,499.83
IS481_14755,73.83,100.83
IS481_14760,51.0,65.67
IS481_14765,73.33,105.17
IS481_14770,15.0,30.5
IS481_14775,1221.5,1259.5
IS481_14780,334.5,571.33
IS481_14785,219.5,546.33
IS481_14790,304.5,526.83
IS481_14795,924.08,1051.08
IS481_14800,2825.5,2485.58
IS481_14805,557.5,801.0
IS481_14810,591.33,514.0
IS481_14815,656.17,560.17
IS481_14820,665.75,600.33
IS481_14825,8398.17,10134.67
IS481_14830,590.17,622.17
IS481_14835,30.17,56.0
IS481_14840,10.67,15.5
IS481_14845,209.5,131.25
IS481_14850,863.92,467.75
IS481_14855,7644.17,12378.08
IS481_14860,10872.33,22893.33
IS481_14865,6100.67,13491.17
IS481_14870,2595.83,6779.17
IS481_14875,641.42,915.5
IS481_14880,22929.17,47155.17
IS481_14885,19631.33,34781.08
IS481_14890,713.0,877.0
IS481_14895,4638.0,2809.58
IS481_14900,3144.5,2013.33
IS481_14905,16646.83,3187.75
IS481_14910,4453.0,2650.5
IS481_14915,712.83,365.5
IS481_14920,22935.08,1782.83
IS481_14925,20120.58,2311.17
IS481_14930,4401.83,5265.75
IS481_14935,9928.83,15316.42
IS481_14940,2094.17,1305.5
IS481_14945,1271.5,802.83
IS481_14950,1871.67,3943.5
IS481_14955,2007.92,4813.17
IS481_14960,689.17,2573.75
IS481_14965,60.83,599.33
IS481_14970,664.67,4916.42
IS481_14975,871.25,4063.0
IS481_14980,972.17,2966.83
IS481_14985,1140.17,1141.58
IS481_14990,1619.33,1979.17
IS481_14995,1172.33,1945.5
IS481_15000,905.0,1318.08
IS481_15005,3538.67,1645.33
IS481_15010,849.83,667.0
IS481_15015,182.33,167.67
IS481_15020,2059.67,3259.33
IS481_15025,4404.75,2947.17
IS481_15030,1029.5,1350.67
IS481_15035,175.5,299.0
IS481_15040,1408.83,1417.25
IS481_15045,2039.67,1660.92
IS481_15050,4523.17,4969.67
IS481_15055,4649.0,3779.33
IS481_15060,5350.58,5973.83
IS481_15065,8284.58,10053.0
IS481_15070,3248.75,3528.67
IS481_15075,2893.92,2249.2
IS481_15080,3278.42,2471.83
IS481_15085,7725.17,5499.58
IS481_15090,2742.17,5331.25
IS481_15095,2431.0,4697.17
IS481_15100,2576.0,3986.0
IS481_15105,2852.17,4075.08
IS481_15110,2950.83,5151.92
IS481_15115,5494.75,9216.92
IS481_15120,2174.67,3841.08
IS481_15125,7947.08,10572.0
IS481_15130,6896.17,7546.17
IS481_15135,1975.25,1229.0
IS481_15140,5362.67,2960.17
IS481_15145,1352.58,1455.5
IS481_15150,1019.33,1651.33
IS481_15155,5539.67,4996.25
IS481_15160,330.67,252.33
IS481_15165,911.75,573.33
IS481_15170,624.17,349.83
IS481_15175,473.17,289.83
IS481_15180,624.0,466.33
IS481_15185,1206.83,745.5
IS481_15190,6239.67,8733.33
IS481_15195,2806.5,17279.5
IS481_15200,4403.33,4955.25
IS481_15205,350.33,1982.33
IS481_15210,599.33,3306.5
IS481_15215,4591.92,27272.0
IS481_15220,7350.42,6129.92
IS481_15225,8477.0,19414.5
IS481_15230,1237.5,1553.0
IS481_15235,2979.0,4123.17
IS481_15240,851.5,680.17
IS481_15245,1721.0,7633.67
IS481_15250,928.17,6321.0
IS481_15255,1461.42,10182.83
IS481_15260,2938.75,5738.0
IS481_15265,1160.5,1465.5
IS481_15270,354.0,966.5
IS481_15275,167.0,117.5
IS481_15280,712.0,4929.83
IS481_15285,2061.17,3640.0
IS481_15290,1158.33,6229.83
IS481_15295,687.17,4554.17
IS481_15300,520.33,617.83
IS481_15305,1485.0,1026.17
IS481_15310,3648.0,3132.67
IS481_15315,1848.67,1291.08
IS481_15320,4938.83,2400.0
IS481_15325,1369.83,736.5
IS481_15330,1641.58,1003.83
IS481_15335,86.33,146.17
IS481_15340,121.17,196.33
IS481_15345,8.75,3.33
IS481_15350,34.25,21.08
IS481_15355,64.83,75.33
IS481_15360,5797.33,22602.58
IS481_15365,7039.0,14296.5
IS481_15370,940.83,4955.5
IS481_15375,1423.5,8089.5
IS481_15380,1820.67,2370.33
IS481_15385,2627.5,1205.67
IS481_15390,2572.92,2712.67
IS481_15395,2224.75,2404.5
IS481_15400,7476.33,6108.0
IS481_15405,2470.33,1740.83
IS481_15410,553.33,814.5
IS481_15415,462.5,542.33
IS481_15420,1927.33,1073.83
IS481_15425,2233.17,1314.5
IS481_15430,1004.0,683.33
IS481_15435,3214.83,4549.5
IS481_15440,2837.0,2251.0
IS481_15445,1305.67,1102.67
IS481_15450,2888.83,2989.17
IS481_15455,282259.5,196581.67
IS481_15460,5019.5,19810.83
IS481_15465,2177.5,3742.5
IS481_15470,7631.0,5820.83
IS481_15475,1905.5,2030.33
IS481_15480,3179.0,3336.08
IS481_15485,4836.67,3645.5
IS481_15490,1711.17,1665.0
IS481_15495,1421.33,1417.17
IS481_15500,596.0,449.83
IS481_15505,1398.17,1008.83
IS481_15510,958.83,779.7
IS481_15515,4160.83,3642.83
IS481_15520,3401.67,3145.5
IS481_15525,3282.92,3593.0
IS481_15530,5633.33,9204.67
IS481_15535,2240.0,3104.83
IS481_15540,3107.17,2404.17
IS481_15545,2536.58,4974.08
IS481_15550,4624.33,4080.5
IS481_15555,3553.0,2273.5
IS481_15560,6330.67,3508.5
IS481_15565,841.83,1007.33
IS481_15570,11784.0,3040.83
IS481_15575,3010.5,1654.83
IS481_15580,4297.67,1701.17
IS481_15585,3976.83,1493.33
IS481_15590,19283.25,3816.67
IS481_15595,7384.5,2092.33
IS481_15600,1866.83,612.0
IS481_15605,6431.83,2345.75
IS481_15610,3503.5,1581.5
IS481_15615,18059.0,20946.17
IS481_15620,1874.17,1326.33
IS481_15625,3846.17,2773.33
IS481_15630,5166.42,5540.67
IS481_15635,10084.67,12440.33
IS481_15640,637.0,623.67
IS481_15645,523.83,637.0
IS481_15650,1685.0,1977.67
IS481_15655,7182.17,10999.5
IS481_15660,11851.92,19801.75
IS481_15665,4788.83,6115.75
IS481_15670,10336.08,9332.33
IS481_15675,32585.33,20774.0
IS481_15680,46780.5,33753.5
IS481_15685,5315.92,28929.17
IS481_15690,3088.33,3702.5
IS481_15695,687.0,620.5
IS481_15700,17993.67,254927.0
IS481_15705,8450.83,8398.67
IS481_15710,16068.0,8216.67
IS481_15715,17560.25,10306.25
IS481_15720,3557.83,5344.5
IS481_15725,6286.33,4780.5
IS481_15730,20601.58,6115.83
IS481_15735,289.5,235.0
IS481_15740,3608.33,4968.83
IS481_15745,600.83,1057.33
IS481_15750,1062.17,1209.5
IS481_15755,1749.67,1617.0
IS481_15760,3663.33,1950.83
IS481_15765,16692.75,19318.33
IS481_15770,16695.0,23783.67
IS481_15775,11941.67,14503.58
IS481_15780,6965.67,7508.92
IS481_15785,4764.33,4876.92
IS481_15790,5261.67,5761.08
IS481_15795,49087.17,35152.5
IS481_15800,18718.16,15191.0
IS481_15805,6619.66,5970.5
IS481_15810,16339.83,13735.0
IS481_15815,11734.83,8091.17
IS481_15820,19037.33,13476.83
IS481_15825,16324.5,13269.42
IS481_15830,14340.67,13836.58
IS481_15835,31397.16,29117.0
IS481_15840,25301.25,23198.92
IS481_15845,40207.75,32926.75
IS481_15850,11464.83,5640.83
IS481_15855,21451.99,19206.08
IS481_15860,13061.24,12516.16
IS481_15865,18533.16,14850.99
IS481_15870,22420.17,16228.67
IS481_15875,10531.5,9923.25
IS481_15880,8856.17,8564.66
IS481_15885,26296.58,22817.41
IS481_15890,12782.92,11352.03
IS481_15895,23339.33,19117.37
IS481_15900,49384.17,36637.08
IS481_15905,11765.5,11642.67
IS481_15910,4377.33,4303.0
IS481_15915,54312.92,39863.92
IS481_15920,26033.42,21509.83
IS481_15925,28255.5,27153.25
IS481_15930,1123.5,1054.33
IS481_15935,837.67,734.5
IS481_15940,72737.25,64439.0
IS481_15945,54033.2,57925.08
IS481_15950,11961.0,12144.25
IS481_15955,13852.58,7751.0
IS481_15960,17794.17,14337.0
IS481_15965,15066.5,13065.0
IS481_15970,20650.33,17151.58
IS481_15975,15446.17,10216.67
IS481_15980,2704.08,2087.58
IS481_15985,2546.08,2200.83
IS481_15990,1300.83,895.0
IS481_15995,9868.33,4605.42
IS481_16000,4305.83,2176.58
IS481_16005,1299.0,632.33
IS481_16010,1843.08,1406.67
IS481_16015,3636.42,3520.33
IS481_16020,759.0,851.67
IS481_16025,515.0,363.67
IS481_16030,331.0,190.83
IS481_16035,508.0,324.33
IS481_16040,488.58,400.83
IS481_16045,737.5,494.0
IS481_16050,664.5,499.0
IS481_16055,578.67,284.83
IS481_16060,308.67,155.83
IS481_16065,188.33,64.83
IS481_16070,199.33,130.5
IS481_16075,597.33,386.33
IS481_16080,76.5,86.5
IS481_16085,62.17,54.33
IS481_16090,384.33,621.17
IS481_16095,331.08,462.33
IS481_16100,812.83,373.5
IS481_16105,974.5,514.17
IS481_16110,405.17,227.0
IS481_16115,4836.0,2255.83
IS481_16120,382.33,754.17
IS481_16125,1508.17,702.17
IS481_16130,4510.83,3851.08
IS481_16135,856.5,273.0
IS481_16140,3001.33,1634.33
IS481_16145,2554.5,2253.2
IS481_16150,1958.5,1378.83
IS481_16155,2428.5,1519.0
IS481_16160,1033.0,988.0
IS481_16165,2218.33,1461.5
IS481_16170,2688.0,3114.5
IS481_16175,315.0,360.0
IS481_16180,332.0,813.25
IS481_16185,2842.0,3473.33
IS481_16190,336.5,406.67
IS481_16195,877.0,916.0
IS481_16200,6155.67,7612.5
IS481_16205,2509.0,731.08
IS481_16210,2771.83,615.67
IS481_16215,4509.0,1372.83
IS481_16220,514.83,317.5
IS481_16225,621.83,412.0
IS481_16230,1355.83,323.5
IS481_16235,612.83,356.08
IS481_16240,1167.83,1507.33
IS481_16245,1984.0,1770.67
IS481_16250,3867.83,1750.17
IS481_16255,703.0,492.17
IS481_16260,585.0,423.83
IS481_16265,1009.33,634.33
IS481_16270,1516.33,643.17
IS481_16275,952.5,674.0
IS481_16280,1796.5,4075.67
IS481_16285,462.5,597.25
IS481_16290,2173.0,572.0
IS481_16295,4511.33,2961.67
IS481_16300,2054.0,2542.5
IS481_16305,7198.0,12356.08
IS481_16310,2288.83,988.5
IS481_16315,545.33,239.67
IS481_16320,2368.83,2920.33
IS481_16325,2614.5,1311.17
IS481_16330,4931.5,4091.83
IS481_16335,3112.5,3034.33
IS481_16340,1296.17,1051.67
IS481_16345,324.5,52.0
IS481_16350,1295.0,253.17
IS481_16355,3780.17,7442.92
IS481_16360,5199.5,10053.75
IS481_16365,2821.0,5722.17
IS481_16370,7204.5,9270.17
IS481_16375,17186.17,21908.08
IS481_16380,13151.33,20703.58
IS481_16385,21029.33,27762.58
IS481_16390,15100.58,16465.58
IS481_16395,21610.62,25761.17
IS481_16400,18017.25,22366.17
IS481_16405,13404.83,10400.67
IS481_16410,22868.67,12462.92
IS481_16415,2414.5,5050.83
IS481_16420,1519.33,1659.33
IS481_16425,1155.0,865.5
IS481_16430,401.0,302.0
IS481_16435,426.0,309.5
IS481_16440,935.33,645.67
IS481_16445,829.58,528.83
IS481_16450,361.17,169.33
IS481_16455,1482.5,611.67
IS481_16460,1450.17,625.0
IS481_16465,577.33,1058.5
IS481_16470,2614.83,2070.5
IS481_16475,5255.67,4845.5
IS481_16480,4034.67,2070.08
IS481_16485,4359.83,4026.08
IS481_16490,3190.17,2603.83
IS481_16495,5982.58,7394.33
IS481_16500,2470.5,1858.83
IS481_16505,1381.83,3769.17
IS481_16510,1234.5,2470.17
IS481_16515,2700.17,8721.0
IS481_16520,749.0,3339.33
IS481_16525,951.5,5052.33
IS481_16530,1226.33,935.17
IS481_16535,953.17,745.5
IS481_16540,4194.17,2337.83
IS481_16545,9704.33,5903.5
IS481_16550,2866.67,2413.5
IS481_16555,1064.5,1121.5
IS481_16560,27337.5,26780.92
IS481_16565,12089.0,42655.75
IS481_16570,4704.17,14511.5
IS481_16575,3524.5,4904.0
IS481_16580,449.5,306.0
IS481_16585,8620.58,11772.33
IS481_16590,4543.0,5374.5
IS481_16595,7273.33,7351.92
IS481_16600,3054.58,2490.0
IS481_16605,22674.5,18807.0
IS481_16610,5023.83,6608.53
IS481_16615,608.5,480.0
IS481_16620,1510.0,4048.08
IS481_16625,3563.83,7071.83
IS481_16630,4972.83,2887.0
IS481_16635,1381.0,2488.0
IS481_16640,5982.0,9372.33
IS481_16645,1772.0,2835.83
IS481_16650,1554.83,3472.33
IS481_16655,178.83,279.83
IS481_16660,18.33,19.33
IS481_16665,64.5,53.0
IS481_16670,6191.33,1751.5
IS481_16675,693.58,294.0
IS481_16680,1207.17,416.5
IS481_16685,1820.5,476.17
IS481_16690,2737.33,800.75
IS481_16695,5237.5,1411.67
IS481_16700,26781.08,10112.58
IS481_16705,2089.0,497.67
IS481_16710,2373.5,2167.5
IS481_16715,607.83,641.33
IS481_16720,265.0,368.33
IS481_16725,304.5,254.33
IS481_16730,1033.33,300.67
IS481_16735,1906.0,452.5
IS481_16740,349.08,1111.5
IS481_16745,1640.33,1135.83
IS481_16750,1124.33,1362.5
IS481_16755,430.0,654.5
IS481_16760,2684.83,2216.83
IS481_16765,4660.83,4648.33
IS481_16770,4006.17,4273.83
IS481_16775,4194.37,12498.08
IS481_16780,4129.17,1925.33
IS481_16785,201.5,494.0
IS481_16790,810.17,988.67
IS481_16795,137.33,531.33
IS481_16800,73.0,389.67
IS481_16805,1129.0,1973.87
IS481_16810,3335.0,2637.83
IS481_16815,2596.17,1669.0
IS481_16820,919.5,1184.53
IS481_16825,2166.67,1559.83
IS481_16830,2155.0,1097.17
IS481_16835,4087.17,1850.33
IS481_16845,945.0,998.83
IS481_16850,1763.5,1134.0
IS481_16855,1938.0,903.0
IS481_16860,2456.0,2038.67
IS481_16865,2376.67,2603.5
IS481_16870,183.33,141.83
IS481_16875,73.83,57.5
IS481_16880,1209.33,654.83
IS481_16885,8628.0,3551.83
IS481_16890,19426.17,4053.95
IS481_16895,4391.83,756.0
IS481_16900,3364.42,10936.5
IS481_16905,3257.67,10980.5
IS481_16910,2679.83,1629.67
IS481_16915,3121.33,2840.33
IS481_16920,1105.83,1169.17
IS481_16925,4602.33,3747.83
IS481_16930,16746.17,6140.17
IS481_16935,4214.17,1499.33
IS481_16940,3661.33,1741.33
IS481_16945,1324.33,964.5
IS481_16950,1003.67,1025.33
IS481_16955,389.33,2575.08
IS481_16960,1234.83,4786.17
IS481_16965,934.5,955.0
IS481_16970,11263.08,16405.58
IS481_16975,3188.33,3751.5
IS481_16980,3239.17,2477.42
IS481_16985,6057.5,12599.5
IS481_16990,1843.0,1180.33
IS481_16995,1280.42,1330.5
IS481_17000,976.0,796.5
IS481_17005,804.33,755.83
IS481_17010,1356.5,1915.33
IS481_17015,14442.83,14874.0
IS481_17020,2195.0,2264.83
IS481_17025,2816.5,3412.5
IS481_17030,2906.0,1197.5
IS481_17035,2215.0,579.33
IS481_17040,387.0,660.33
IS481_17045,212.25,153.33
IS481_17050,208.0,216.5
IS481_17055,467.5,208.5
IS481_17060,411.17,159.17
IS481_17065,477.0,202.53
IS481_17070,443.58,209.0
IS481_17075,242.5,148.5
IS481_17080,234.0,155.17
IS481_17085,346.0,194.5
IS481_17090,221.0,114.0
IS481_17095,507.5,166.0
IS481_17100,718.33,295.0
IS481_17105,1308.33,467.0
IS481_17110,10682.83,3189.83
IS481_17115,376.17,239.33
IS481_17120,337.17,256.67
IS481_17125,280.5,151.83
